program,year,period,week_ending,geo_level,state,state_ansi,ag_district,ag_district_code,county,county_ansi,zip_code,region,watershed_code,watershed,commodity,data_item,domain,domain_category,value,cv_percent
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,PERQUIMANS,143,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,168,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,TYRRELL,177,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,110,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,TYRRELL,177,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,142,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,WASHINGTON,187,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,330,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,WASHINGTON,187,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,122,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,CALDWELL,027,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,290,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,CALDWELL,027,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,254,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,WILKES,193,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,150,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,WILKES,193,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,269,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,YADKIN,197,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,180,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,YADKIN,197,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,283,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ALAMANCE,001,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,440,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ALAMANCE,001,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,190,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,CASWELL,033,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,10,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,CASWELL,033,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,110,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,DURHAM,063,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,150,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,DURHAM,063,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,215,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FORSYTH,067,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,280,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FORSYTH,067,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,264,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FRANKLIN,069,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,14250,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FRANKLIN,069,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,159,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GRANVILLE,077,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1230,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GRANVILLE,077,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,185,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GUILFORD,081,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,320,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GUILFORD,081,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,272,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ORANGE,135,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,600,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ORANGE,135,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,182,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,VANCE,181,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3030,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,VANCE,181,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,257,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,WARREN,185,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,14640,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,WARREN,185,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,219,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BLADEN,017,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,4690,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BLADEN,017,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,186,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BRUNSWICK,019,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,150,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BRUNSWICK,019,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,185,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,COLUMBUS,047,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1890,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,COLUMBUS,047,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,190,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,CUMBERLAND,051,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,20370,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,CUMBERLAND,051,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,274,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,DUPLIN,061,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,6030,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,DUPLIN,061,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,243,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HARNETT,085,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,21260,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HARNETT,085,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,345,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HOKE,093,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,18270,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HOKE,093,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,399,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,NEW HANOVER,129,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,30,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,NEW HANOVER,129,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,133,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ONSLOW,133,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,930,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ONSLOW,133,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,138,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,PENDER,141,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,740,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,PENDER,141,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,129,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ROBESON,155,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,49390,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ROBESON,155,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,305,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SAMPSON,163,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,30510,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SAMPSON,163,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,304,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SCOTLAND,165,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,24370,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SCOTLAND,165,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,346,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,ANSON,007,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,29090,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,ANSON,007,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,345,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CABARRUS,025,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,12580,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CABARRUS,025,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,300,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CLEVELAND,045,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,49720,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CLEVELAND,045,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,497,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,GASTON,071,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,14210,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,GASTON,071,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,387,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,LINCOLN,109,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,17980,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,LINCOLN,109,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,461,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MECKLENBURG,119,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,22200,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MECKLENBURG,119,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,321,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MONTGOMERY,123,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3100,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MONTGOMERY,123,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,222,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MOORE,125,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1800,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MOORE,125,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,272,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,RICHMOND,153,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,10740,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,RICHMOND,153,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,315,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,STANLY,167,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,8070,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,STANLY,167,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,241,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,UNION,179,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,39570,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,UNION,179,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,353,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,023,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1050,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,023,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,365,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,30,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,240,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,4710,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,333,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,23250,NA
SURVEY,1939,YEAR,NA,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,293,NA
SURVEY,1938,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,BEAUFORT,013,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,4100,NA
SURVEY,1938,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,BEAUFORT,013,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,113,NA
SURVEY,1938,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,CARTERET,031,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,520,NA
SURVEY,1938,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,CARTERET,031,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,158,NA
SURVEY,1938,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,CRAVEN,049,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1610,NA
SURVEY,1938,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,CRAVEN,049,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,100,NA
SURVEY,1938,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,GREENE,079,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,7690,NA
SURVEY,1938,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,GREENE,079,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,130,NA
SURVEY,1938,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,095,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,2610,NA
SURVEY,1938,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,095,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,261,NA
SURVEY,1938,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,38970,NA
SURVEY,1938,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,168,NA
SURVEY,1938,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,2020,NA
SURVEY,1938,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,129,NA
SURVEY,1938,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,8380,NA
SURVEY,1938,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,129,NA
SURVEY,1938,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PAMLICO,137,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,2400,NA
SURVEY,1938,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PAMLICO,137,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,154,NA
SURVEY,1938,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,12170,NA
SURVEY,1938,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,107,NA
SURVEY,1938,YEAR,NA,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,NA,NA,00000000,NA,COTTON,"COTTON, UPLAND - ACRES HARVESTED",TOTAL,NOT SPECIFIED,25550,NA
